ABSL ETF,ABSL Nifty50,Franklin India,HDFC Index,ICICI ETF,ICICI Nifty,IDBI Nifty,IDFC ETF,IDFC Nifty,LIC MF,Nippon,SBI Nifty,Tata Index,Taurus Nifty,UTI ETF,UTI Nifty,Nifty 50
0.002651362,0.002718,0.002729021,0.002662922,-0.005494678,0.003000273,0.002681653,-0.00323744,-0.003169602,-0.001367689,0.002664675,0.001510732,0.002702891,0.002706327,0.001667113,0.001393308,-0.004265372
0.000416405,0.000361,0.000425886,0.000429083,0.004149965,0.000151003,0.000451951,0.00238968,0.002477474,-0.003224476,0.000417836,-0.000445834,0.000411585,0.000419124,0.005656241,-0.00057171,0.002679894
0.001447247,0.001352,0.001569416,0.001441687,0.000996524,0.002427688,0.00147312,-0.000287378,-0.000216679,0.005610092,0.001470262,-0.002847389,0.001426844,0.001404132,-0.002253712,-0.003073316,0.002770953
-0.000594228,-0.00062,-0.000451923,-0.000581354,0.001676593,-0.000682906,-0.000567804,0.003680786,0.003779774,0.007455006,-0.000572877,5.38E-05,-0.00054577,-0.000585264,-0.000767755,-0.001506515,0.006697625
-0.003159836,-0.00297,-0.002986914,-0.002988228,0.001089388,-0.006674027,-0.003140119,0.003320519,0.003410331,0.001335838,-0.003056514,-0.001618299,-0.003961053,-0.003082255,0.002192574,-0.003253788,0.003913872
-0.001452867,-0.00158,-0.001543485,-0.001406937,-0.004912456,-0.00370411,-0.004716126,-0.005057407,-0.005164867,0.000841215,-0.00160082,-0.003283316,-0.001505099,-0.001506473,-0.00769671,0.005669926,0.002727463
-0.003308779,-0.00319,-0.003313169,-0.003281018,0.000616393,-0.005796331,0,0.002298699,0.002334992,0.003723381,-0.003257178,0.005727847,-0.003295497,-0.003207777,-0.000786428,0.007531658,0.000568303
0.005751592,0.005525,0.005760617,0.005705733,0.004341133,0.004835026,0.005771145,-0.001712792,-0.00169942,-0.004905962,0.00564442,0.007565253,0.005727932,0.005565736,0.004789528,0.001686003,0.001346925
0.007548214,0.007278,0.007589903,0.007618556,-0.000913041,0.006372831,0.007585926,-0.002797562,-0.002792735,0.002358507,0.007486371,0.001665276,0.007580747,0.007472557,-0.002707638,0.000869391,-0.000597011
0.001581757,0.001608,0.001515905,0.001696693,-0.00578114,0.000202871,0.001685923,0.000646865,0.000675798,-0.003012394,0.001358808,0.000851122,0.001678897,0.001670735,0.002076758,0.003749066,-0.003140975
0.000779499,0.000791,0.00070558,0.000821284,-0.001308731,-0.001330166,0.000872453,-0.00091525,-0.000935591,-0.009167858,0.00084195,0.003791949,0.000862858,0.000862942,0.00152358,-0.004941361,-0.001666705
0.003826469,0.003648,0.00379767,0.003723373,-0.005044719,0.003319791,0.003771649,-0.003209316,-0.003253906,3.71E-05,0.003770895,-0.00494474,0.003775296,0.003752309,0.000750549,-0.002720684,-0.003314344
-0.004939612,-0.00468,-0.004823771,-0.004899399,0.000342292,-0.003891127,-0.004976004,-0.003731373,-0.003772118,-0.007096222,-0.004981275,-0.002697439,-0.00494805,-0.00494155,0.001859451,0.005108556,0.005719187
-2.80E-03,-2.56E-03,-2.87E-03,-2.70E-03,-0.002436681,-0.001079091,-2.75E-03,-0.000107244,7.55E-05,-3.76E-03,-2.73E-03,5.07E-03,-2.71E-03,-0.00270966,0.001168968,-3.05E-03,0.007579732
0.005205741,0.004796,0.005362944,0.005149683,-0.001945583,-0.002568479,0.005152935,-0.003011104,-0.003087094,-0.000168691,0.00511121,-0.003028023,0.005078716,0.005087201,0.001131937,-0.009253461,0.001678171
-0.003080363,-0.00295,-0.003012874,-0.003083548,0.009114939,0.001260501,-0.003041948,0.000166543,0.000253856,-0.00580254,-0.003065454,-0.009310719,-0.003038429,-0.003033579,0.0044431,3.68E-05,0.000806264
-0.009206471,-0.00889,-0.009053447,-0.009180827,0.002031963,-0.005921668,-0.009239305,0.003186663,0.003164473,0.00329464,-0.00929479,4.21E-05,-0.009233884,-0.009237316,-0.000356846,-0.007106525,0.003765361
5.74E-05,0.000025,1.65E-05,1.68E-05,0.00097697,-0.001337966,4.46E-05,-0.002835939,-0.002804589,-0.002337331,2.77E-05,-0.007115735,3.32E-05,5.72E-05,0.004223739,-0.003748477,-0.004997636
-0.007062719,-0.00674,-0.00695056,-0.007094503,0.006114317,-0.005200682,-0.00712162,0.001045714,0.001040915,-0.001903289,-0.007139549,-0.003781179,-0.007086976,-0.006906809,-0.006786925,-0.000168803,-0.002749226
-0.003770059,-0.00364,-0.003751321,-0.003759878,0.000213428,-0.006169754,-0.003776549,0.000527694,0.000523327,-0.004961203,-0.003809804,-0.000182565,-0.003748662,-0.00365011,-0.000110245,-0.005841162,0.00511122
-0.000194306,-0.00018,-0.00021363,-0.000165142,-0.004134249,0.001857709,-0.000166033,-0.002077122,-0.002051072,0.004013335,-0.000179946,-0.005756236,-0.000154508,-0.000159567,-0.003699738,0.003333621,-0.003119183
-0.005684549,-0.00548,-0.005598401,-0.005838015,-0.005516005,-0.002956846,-0.005822218,-0.00291123,-0.002890477,-0.001923594,-0.005861266,0.003275216,-0.005839543,-0.005642738,-0.004383973,-0.002358235,-0.009301692
0.003313524,0.00309,0.003426304,0.003320254,-0.001057209,0.00173565,0.003331453,-0.001905653,-0.001929032,-0.005192684,0.003327465,-0.002355529,0.003306736,0.003383186,0.000323621,-0.001890846,0.0000191
-0.00236834,-2.29E-03,-0.002367057,-2.37E-03,-1.30E-03,-0.004473456,-0.002355414,8.23E-05,9.13E-05,-0.001813821,-0.002381266,-1.85E-03,-2.34E-03,-2.31E-03,-6.83E-04,-0.004998491,-0.007147671
-0.001867299,-0.00174,-0.001989702,-0.001981989,-0.001183641,-0.003791005,-0.001895413,-0.001454298,-0.001464226,0.001387117,-0.001903626,-0.004986746,-0.001870945,-0.001874559,8.45E-05,0.004062614,-0.003835498
-0.004997884,-0.00486,-0.004970326,-0.005243746,-0.004622921,-0.006116005,-0.005037441,-0.00425792,-0.004263798,-0.003464009,-0.005040293,0.004031484,-0.004979644,-0.004919477,-0.004388071,-0.001925437,-0.000186052
0.003982271,0.003128,0.003961624,0.004026975,-0.001568783,0.001002535,0.004178264,-0.001578862,-0.00159287,0.00819272,0.004084973,-0.001914496,0.004043514,0.003989144,0.001578213,-0.005237764,-0.005867935
-0.002032764,-0.0016,-0.002114392,-0.001966633,-0.001920213,-0.002722147,-0.001929856,-0.001400841,-0.001421147,-0.001053111,-0.001930749,-0.005221758,-0.001933254,-0.001885943,0.000398168,-0.001823751,0.003304821
-0.005197141,-0.00451,-0.005234956,-0.005211521,0.002157278,-0.004103499,-0.005223196,0.000385016,0.000391705,-0.01065761,-0.005267896,-0.001792582,-0.005222837,-0.005146438,-0.002760874,0.001394827,-0.002408338
-0.001881764,-0.00185,-0.001765771,-0.001794854,0.001911094,0.000904981,-0.001791882,0.003814077,0.003833047,-0.001594442,-0.00183418,0.00138422,-0.001825004,-0.001805769,-0.004795837,-0.00350335,-0.001915636
0.001340241,0.001488,0.00135504,0.001377753,-0.002359929,0.001292664,0.001383293,-0.004427687,-0.004442834,-0.001181892,0.001391186,-0.003503346,0.001389382,0.001362294,-0.001369896,0.008290536,-0.005034859
-0.003535944,-0.00371,-0.003542889,-0.003486267,0.003865848,-0.00331625,-0.003463258,-0.000991434,-0.000992103,0.002166302,-0.003532082,0.008229671,-0.003503935,-0.003527764,0.000353231,-0.001060748,0.004025399
8.21E-03,8.15E-03,8.24E-03,8.22E-03,6.62E-03,0.004556322,8.31E-03,-7.64E-05,-8.92E-05,3.04E-03,8.28E-03,-1.05E-03,8.24E-03,8.38E-03,-6.36E-04,-1.08E-02,-0.001971907
-0.001057609,-0.00103,-0.000999304,-0.001080995,-0.004517176,-0.001485251,-0.001060116,-0.002290152,-0.002276691,0.001388563,-0.001065119,-0.010769478,-0.001056607,-0.001082185,0.000763836,-0.001616015,-0.005241412
-0.010760388,-0.01087,-0.01071158,-0.010709612,-0.003531473,-0.007576138,-0.010851938,-0.000810639,-0.000801783,0.009105382,-0.010787606,-0.001614001,-0.010754959,-0.010577428,-0.00098198,-0.001209207,-0.001846485
-0.001624753,-0.00153,-0.001658664,-0.001608221,0.0041148,-0.003331741,-0.001619245,0.001569822,0.001556884,-0.001171045,-0.001496341,-0.001208431,-0.001537988,-0.001586933,-0.000933636,0.002202617,0.001372463
-0.00114344,-0.00124,-0.001178718,-0.00121368,0.001275947,-0.003415249,-0.001188098,0.002739896,0.00273339,-0.007073867,-0.001219684,0.002179094,-0.001184619,-0.001181693,0.004436189,0.003048812,-0.003189754
0.002151047,0.002112,0.002145427,0.002145625,0.004474745,0.004859667,0.002184419,-0.003274853,-0.003268389,-0.00220299,0.002182549,0.003071053,0.002183337,0.002120275,-0.002234703,0.001412013,-0.000889802
0.002893632,0.003113,0.002885916,0.003044561,-0.003190569,0.002879581,0.003063168,0.001893764,0.001874459,0.000500398,0.003034597,0.001393862,0.003037381,0.002942396,-0.004336968,0.009217309,0.009111834
0.001404051,0.001259,0.00145882,0.00138466,-0.005643807,0.001510522,0.001422256,-0.003234783,-0.003191559,-0.002165087,0.0014197,0.009185338,0.001400707,0.001367725,-0.006445375,-0.001159559,-0.0010843
0.009009861,0.009317,0.009218511,0.009157693,-0.000945834,0.00645379,0.009174175,-0.003071484,-0.003045578,0.009230573,0.009131644,-0.001194336,0.00913652,0.008832731,-0.001953274,-0.007137991,-0.010827386
-0.001150139,-0.00126,-0.001159482,-0.001165548,-0.002919774,-0.002860621,-0.001205666,-0.000703464,-0.000700928,0.00344708,-0.001195351,-0.007088626,-0.001177563,-0.001134901,0.000418899,-0.002218569,-0.001632575
-0.007117175,-0.00715,-0.007147847,-0.007073491,-0.004448151,-0.005040363,-0.007115192,-0.000433891,-0.000424034,0.001463923,-0.007134049,-0.002203619,-0.007088843,-0.006916525,0.003609251,0.000513791,-0.001223049
-0.002199969,-0.00214,-0.002229508,-0.002201845,-0.001297562,-0.000601248,-0.002188706,0.00085974,0.000859464,-0.000302651,-0.002230535,0.0005344,-0.002206547,-0.002149031,-0.007831109,-0.002178001,0.002139074
0.000470033,0.000733,0.000453517,0.000506874,0.001183965,0.002028584,0.000532907,-0.004989561,-0.00496681,2.50E-05,0.000507107,-0.00212951,0.000524069,0.000484706,-0.000963607,0.009251719,0.003029562
-0.002181453,-0.00202,-0.002093107,-0.002138223,-0.000887736,0.000441043,-0.002176636,-0.001713076,-0.00170315,0.002964686,-0.002187497,0.009195816,-0.002149418,-0.002133231,-0.000337316,0.003432714,0.001394456
0.009227232,0.009225,0.009214311,0.009152036,-0.001204158,0.003296141,0.009233778,0.00171089,0.001742964,0.000270282,0.0092275,0.003422217,0.009251815,0.009151141,-0.002981227,0.001458156,0.009178404
0.003393372,0.003273,0.003304058,0.003381879,0.000435138,-0.001898536,0.003438362,0.000533736,0.000548719,0.006623871,0.003413475,0.001476432,0.003473713,0.003409152,0.001534785,-0.000304726,-0.001199247
0.001476496,0.001548,0.001468391,0.001449959,8.84E-05,-0.002576691,0.001482513,-0.000201322,-0.000210152,0.002173342,0.001478117,-0.000313368,0.001472775,0.001461448,-3.25E-05,7.06E-06,-0.007169601
-0.000346674,-0.00035,-0.000369194,-0.000313961,-0.001768891,-0.000598243,-0.000283699,0.003643293,0.003677817,0.004199292,-0.000296026,1.80E-05,-0.000308669,-0.000302096,-0.000464998,0.00298354,-0.002001525
-8.66E-06,-0.0000023,7.46E-06,1.36E-05,-0.000978959,0.001554765,0,0.002303489,0.002338886,-0.008177491,4.42E-06,0.002984131,1.71E-05,7.84E-06,-0.000758909,0.00026654,0.000494181
0.00287485,0.002966,0.002874238,0.002915916,-0.003899754,0.004818485,0.002954873,0.001629168,0.001643088,-0.003039437,0.002956069,0.000280087,0.002989448,0.002947582,-0.000590202,0.00660894,-0.001402859
0.000255157,0.000173,0.000335037,0.000265668,-0.002887639,0.005429535,0.00026998,-0.002322827,-0.00231839,0.002711233,0.000240205,0.006657413,0.000291073,0.000264646,0.000612435,0.002166266,0.009905643
0.006618575,0.006649,0.006564923,0.006484261,-0.001617639,0.007799228,0.006637684,-0.001930347,-0.00195757,-0.000622236,0.006576915,0.002184937,0.006678927,0.006588881,0.003259986,0.004216237,0.003397822
0.002138269,0.002164,0.002153709,0.002117159,0.000952278,0.006009923,0.002227309,0.005582434,0.005607125,0.012520976,0.002132906,0.004223971,0.002175452,0.002155532,-0.002688692,-0.008142761,0.001453906
0.004178762,0.004357,0.004183021,0.004066656,0.000456635,0.006516105,0.004190607,0.005699244,0.005708569,-0.000884058,0.004164559,-0.008152825,0.004208377,0.004152083,-0.002151157,-0.003040185,-0.000322697
-0.008178039,-0.00806,-0.008204674,-0.007928025,-0.004606413,-0.006108548,-0.00821849,-0.003144154,-0.003130673,0.005986949,-0.008127651,-0.003079831,-0.008221689,-0.008101081,-0.002827424,0.00271078,0.000179654
-0.003124945,-0.00316,-0.003121567,-0.003066281,0.001100506,-0.0048199,-0.003076172,-0.005447714,-0.00542725,-0.001426425,-0.003052632,0.002717031,-0.00306946,-0.003045486,-0.001399311,-0.000618606,0.00297322
0.002597417,0.002681,0.002565779,0.002652681,0.003115078,-0.001560301,0.002712206,0.005152804,0.005122298,0.001574061,0.002701901,-0.000632209,0.002726505,0.002694067,-0.00091683,0.01254394,0.000221598
-0.00066181,-0.00069,-0.000638372,-0.000626988,0.000410327,-0.00282001,-0.000632259,0.00374915,0.003761749,-0.007604485,-0.000624319,0.012595107,-0.000627842,-0.000618287,-0.000611702,-0.00087416,0.006641037
0.012406761,0.012634,0.012487257,0.012362885,-0.001020096,0.010029111,0.0125551,0.001658677,0.001666301,-0.011923196,0.012429163,-0.000806784,0.012564708,0.012404868,0.002081465,0.005998211,0.00215
-0.000831308,-0.00093,-0.000744511,-0.0008265,0.003335502,0.005036718,-0.000901397,0.00350104,0.003507469,-0.004099805,-0.000719902,0.005958187,-0.000892189,-0.000885045,0.000700151,-0.001458315,0.004631285
0.005883384,0.005818,0.005758539,0.005886977,0.005836123,0.009589537,0.005933919,0.006823647,0.006765611,0.003072881,0.006166896,-0.001437437,0.005972906,0.005897309,-0.003219535,0.001600305,-0.008250239
-0.001550399,-0.00144,-0.001526596,-0.00141062,-0.002301781,0.000623338,-0.001440897,-0.003850884,-0.003797363,0.006476014,-0.001428771,0.001601993,-0.001418575,-0.001404312,0.002237784,-0.007574873,-0.003103061
0.001651157,0.001706,0.0016281,0.001552383,-0.007372168,0.000742197,0.001584838,0.00054826,0.000540998,-0.005049369,0.001569099,-0.00759335,0.001587144,0.001586916,0.000105519,-0.011909414,0.002714431
-0.007611995,-0.00746,-0.007569043,-0.007490967,-0.000314445,-0.002896106,-0.007640714,0.002978827,0.002892268,-0.0024021,-0.007573384,-0.011876835,-0.007605705,-0.00755507,-0.003197352,-0.004092261,-0.000645702
-0.01191824,-0.01189,-0.011730241,-0.012038944,-0.001349159,-0.009135603,-0.011966395,0.001672768,0.001676602,0.004245566,-0.011899348,-0.004096617,-0.011958704,-0.01183472,0.000801237,0.003064387,0.012589127
-0.004046276,-0.00408,-0.004059321,-0.00412071,0.006810952,-0.012129133,-0.004093235,-0.003106592,-0.00304165,-0.003486625,-0.004131463,0.003011156,-0.004111525,-0.004046079,0.001100621,0.006466904,-0.000901301
0.002971101,0.00288,0.002942652,0.003011123,0.000812209,0.002952816,0.003048653,0.005830092,0.005849804,0.002919394,0.003005664,0.006449954,0.003056489,0.003007258,-0.000193317,-0.005050564,0.005971793
0.006371645,0.006537,0.006328244,0.006426792,0.004867183,0.006866111,0.006444823,0.010186059,0.010262805,-0.008668507,0.006382238,-0.005074868,0.006431766,0.006354913,-0.000366083,-0.002406221,-0.001461952
-0.005081845,-0.00517,-0.005190834,-0.005068336,-0.003062877,-0.002739319,-0.005065916,0.011787049,0.011451057,-0.005371215,-0.005023768,-0.002316803,-0.005041852,-0.004974562,-0.00765654,0.004241226,0.001582385
-0.002375392,-0.00247,-0.00235625,-0.002326918,0.000547253,-0.000331758,-0.002405331,-0.001299254,-0.001282594,-0.001621451,-0.002396797,0.004156467,-0.002386868,-0.002349525,0.000106348,-0.003505557,-0.007217183
0.00412701,0.003984,0.004035789,0.003824851,-0.000312495,-5.04E-05,0.004219099,0.00194931,0.00190483,0.005480346,0.00417278,-0.003489593,0.004222113,0.004192854,-0.003385628,0.002920525,-0.01204844
-0.003459834,-0.00337,-0.003496278,-0.003473788,0.00103895,-0.00576238,-0.003486747,-0.006716412,-0.006372386,-0.001307907,-0.003473408,0.002950837,-0.003481101,-0.003429563,-0.000299454,-0.008699792,-0.004190932
0.002881033,0.003025,0.002888136,0.00293576,0.005063081,0.0019345,0.002910252,0.009380779,0.009039248,-0.004848944,0.00289407,-0.008778497,0.00291702,0.002879329,0.001576897,-0.005388666,0.003051348
-0.008584954,-0.00946,-0.00857406,-0.0086683,0.000534119,-0.003282715,-0.008711573,-0.009994909,-0.009402419,0.000334899,-0.008638186,-0.005374782,-0.008662436,-0.008577435,0.000254579,-0.001645044,0.00647
-0.005391824,-0.00527,-0.00560604,-0.00539474,-0.006367547,-0.002474596,-0.005400284,-0.001557603,-0.001562205,-0.000137855,-0.005352011,-0.001665017,-0.005362065,-0.005311824,0.004350741,0.00552696,-0.004942424
-0.001665041,-0.00175,-0.001627973,-0.001682525,0.005437605,-0.003610334,-0.001624203,-0.002957671,-0.00275236,-0.003273729,-0.001639586,0.005407759,-0.001610319,-0.001606338,-0.002672746,-0.001319953,-0.002296731
0.005348897,0.00527,0.005297928,0.005465322,-0.001306363,0.005226901,0.005472482,0.005516267,0.005257422,0.006307615,0.005419385,-0.001275237,0.005440544,0.005389409,-0.001119197,-0.004872955,0.004190725
-0.00134074,-0.00106,-0.001399066,-0.001343058,0.001104795,0.002869479,-0.001266059,0.006225193,0.005983234,0.006046597,-0.001317497,-0.00491351,-0.001318068,-0.001286684,0.002961101,0.000776654,-0.003531519
-0.0048041,-0.00512,-0.004456246,-0.004841828,0.0061046,-0.006468699,-0.004833887,0.002411505,0.002356812,0.001540406,-0.004759451,0.00063208,-0.004868485,-0.004863371,-0.002665739,-0.000147602,0.003146833
0.000517761,0.00065,0.000198463,0.000614208,-0.001721129,0.002911546,-0.00055066,0.003982061,0.003938647,0.004075584,0.000211869,0.000238951,0.000653588,0.000652999,-0.002051149,-0.003289542,-0.008751375
-0.000145374,-0.0002,-5.65E-05,-0.000191567,-0.005427742,0.00140946,-0.000144196,-0.003382382,-0.003196288,0.005543781,-0.000147022,-0.003279115,-0.000115199,-9.22E-05,-0.001382475,0.006330099,-0.005374163
-0.003238508,-0.00331,-0.003231054,-0.003251184,-0.002631439,-0.002473822,-0.003258169,0.003882821,0.0038288,0.000956581,-0.003256287,0.006138186,-0.003252522,-0.003292678,-7.19E-05,0.006133954,-0.001572722
0.006092061,0.006261,0.006030657,0.006187854,-0.003652319,0.008760522,0.006284915,0.004067552,0.004039355,0.001057662,0.006249758,0.006137678,0.006279413,0.006211804,-0.003029942,0.001544167,0.005474928
0.006005151,0.006091,0.006146249,0.006043616,0.000245093,0.002819354,0.006051656,-0.009362551,-0.009318697,0.003679157,0.006053976,0.001490731,0.006051652,0.006054693,-0.001292018,0.004181016,-0.001314329
0.001509836,0.001517,0.00155678,0.001466806,-0.001909658,0.004350925,0.001494109,0.002244801,0.002181767,-0.000405936,0.001538955,0.003922464,0.001521878,0.001524986,0.00015099,0.00558285,-0.004682378
0.004088309,0.004127,0.004150022,0.004067593,-0.003369087,0.00579508,0.004163959,-0.007887263,-0.007864911,0.01099619,0.003956352,0.005578445,0.004152047,0.004165879,0.002992576,0.000967976,0.000637015
0.005488003,5.60E-03,0.005497538,0.005525949,-0.004132953,0.008897493,0.005537923,0.000196171,0.000182761,0.001861951,0.005515925,0.000969572,0.005605667,0.005653648,0.000799019,0.001083058,-0.000187242
0.000832619,0.0011,0.000855367,0.001019674,-0.007984907,-0.000418211,0.000975044,-0.007088181,-0.007105259,-0.003593157,0.000947346,0.001108969,0.001047428,0.001056443,-0.00261882,0.003791902,-0.003299472
0.000937311,0.001079,0.000968137,0.001063949,-0.000119799,0.006838517,0.001045128,0.00115696,0.001154462,-0.003519376,0.001067672,0.003800213,0.00104996,0.001038784,0.001578863,-0.000509299,0.006283332
0.003856407,0.003805,0.003916503,0.003738763,-0.000719126,0.005773129,0.003798735,-0.000245905,-0.000242351,-0.006882121,0.003723245,-0.000129503,0.003784189,0.003775844,0.00249544,0.011008436,0.006059342
-0.000445802,-0.00058,-0.000494515,-0.000525034,7.51E-05,-0.003159307,-0.000523445,-0.00223818,-0.002244823,-0.003213305,-0.000499808,0.010898838,-0.000447139,-0.000550739,0.000548682,0.001814706,0.001568716
0.010902729,0.011001,0.010860115,0.010925955,-0.000359179,0.010578639,0.011011481,0.004200023,0.004205533,0.018047462,0.012114666,0.001747891,0.011032832,0.010894622,0.001625104,-0.003531869,0.004043563
0.001832997,0.00179,0.001709679,0.001768372,-0.000934108,-0.005890117,0.001865463,-0.004084938,-0.004078025,0.007409968,0.001808609,-0.00355079,0.001838822,0.001805557,8.04E-05,-0.003523217,0.00574235
-0.003501766,-0.00359,-0.003413639,-0.003584326,-0.001047522,-0.003129795,-0.003595526,0.000260356,0.000255129,0.001089914,-0.003590945,-0.003552746,-0.003629574,-0.003607802,-0.001566562,-0.006832469,0.000985913
-0.003626762,-0.00353,-0.003434946,-0.003593264,0.001267222,-0.005270765,-0.003533382,-0.001631365,-0.001621896,0.007951437,-0.003547532,-0.006839665,-0.003545312,-0.003532656,0.000809489,-0.003230986,0.001071552
-0.00668913,-0.00689,-0.006672917,-0.006871678,-0.001634122,-0.008560392,-0.006893387,-0.002642885,-0.00262199,-0.008481658,-0.006793964,-0.003179274,-0.006888162,-0.0068502,-0.00466218,0.017924572,0.003803897
-0.00312163,-0.00324,-0.003021578,-0.003248979,-0.002057426,-0.003491965,-0.003226859,-0.003252063,-0.003229906,-0.005010039,-0.00317333,0.018025321,-0.003233428,-0.00323171,-0.004151462,0.007309553,-0.000573286
0.017703656,0.018127,0.017688277,0.017949426,0.000245264,0.017408879,0.018103901,0.004308722,0.00426572,-0.000298006,0.017716636,0.007390472,0.018077548,0.017995477,-0.002087919,0.001073461,0.011074913
0.007254877,0.007342,0.007329297,0.007352578,0.002225328,0.010415783,0.007431251,0.002286806,0.002250122,0.015219803,0.007282533,0.001104372,0.00745032,0.007401179,0.000476174,0.007911797,0.001817849
0.001075687,0.001042,0.000963634,0.0010577,-0.000988301,0.003565481,0.001087191,0.002987013,0.002964329,0.000218964,0.001037292,0.008040841,0.001102791,0.001070746,0.001783223,-0.008426361,-0.003647629
0.007776585,0.008014,0.007959715,0.008014999,-0.003816734,0.006500144,0.007989402,-0.004139909,-0.004084895,-0.01001295,0.007842464,-0.008546931,0.008045964,0.007967341,-0.00044299,-0.004956071,-0.003632724
-0.008462349,-0.00865,-0.008410354,-0.008547863,-0.00263895,-0.004963742,-0.008531223,-0.002302212,-0.002277896,-0.00501991,-0.008387954,-0.004928527,-0.008556219,-0.00851161,8.03E-05,-0.000320189,-0.006672902
-0.005079133,-0.00495,-0.00504875,-0.004997473,0.003369698,-0.005961012,-0.005038598,-0.001750339,-0.001719785,-0.006141529,-0.004893132,-0.000336663,-0.005034124,-0.004999239,-0.002285898,0.015040422,-0.00326436
-0.00037299,-0.00039,-0.000430947,-0.000316481,-0.000641232,-0.00221847,-0.000309324,-0.005176243,-0.005134412,0.016485733,-0.000343323,0.015179975,-0.000309481,-0.000317425,0.003463058,0.000211747,0.018103774
0.014805373,0.015181,0.014614637,0.015097599,-0.00092344,0.013934181,0.015162372,-0.000711368,-0.000704726,-0.00852147,0.015102441,0.00013539,0.015254746,0.01511427,-0.001346943,-0.009888476,0.007403694
0.000240665,0.000125,-3.63E-05,0.00015956,-0.004688775,0.005270195,0.000212076,-0.000267682,-0.000281183,-0.011540445,0.000212264,-0.00988217,0.000220523,0.000201555,-0.000128753,-0.004959606,0.00106805
-0.009909332,-0.00983,-0.009803136,-0.009826899,0.001629065,-0.007836734,-0.010009605,0.000569119,0.000572253,-0.006894419,-0.009909365,-0.004946202,-0.010037961,-0.00995633,-0.004209023,-0.006083612,0.008025588
-0.00519096,-0.0049,-0.005205763,-0.004653695,0.001570673,-0.004206809,-0.005022066,0.003437159,0.003470968,-0.01598687,-0.004985685,-0.006218267,-0.005028588,-0.004974322,-0.000699201,0.016356811,-0.008588047
-0.006127255,-0.00633,-0.006144734,-0.005630668,-0.000645232,-0.006352083,-0.006128973,0.007312818,0.007378409,-0.001089305,-0.006083292,0.016444084,-0.006126012,-0.006080382,0.0009473,-0.00843865,-0.005053427
0.016329111,0.016546,0.016566114,0.016494527,-0.001338881,0.013092247,0.016531581,-0.003737105,-0.003759137,0.004603384,0.016263949,-0.00853706,0.016546971,0.016368414,-0.002037168,-0.011401755,-0.000376845
-0.008375182,-0.00861,-0.008399242,-0.008600172,0.001307918,-0.006357284,-0.008562881,0.008360881,0.008387093,1.06E-05,-0.008426123,-0.011489718,-0.008549697,-0.008476109,-0.00306922,-0.00682693,0.015256818
-0.011204692,-0.0116,-0.010923695,-0.011456289,0.005061695,-0.009152138,-0.011594361,-0.002481232,-0.00248718,0.000784211,-0.011352124,-0.006835029,-0.011529337,-0.011423056,-0.000622956,-0.015931095,0.000201282
-0.006660284,-0.00691,-0.006493493,-0.006922132,0.004982352,-0.002744813,-0.006896219,-0.007614058,-0.007611136,-0.000716479,-0.006779043,-0.015662174,-0.006822417,-0.006837936,0.004386199,-0.001185577,-0.010076004
-0.015990022,-0.01622,-0.015867356,-0.016117702,-0.000761848,-0.011517758,-0.016016567,-0.002156152,-0.002140835,-0.003605606,-0.015909936,-0.001297363,-0.016031406,-0.015884101,7.50E-05,0.004670241,-0.005009219
-0.001063455,-0.00127,-0.001155953,-0.001162768,0.003235302,-0.005191709,-0.001115672,-0.000547684,-0.00054333,-0.015676738,-0.001176591,0.004572586,-0.001142891,-0.001150179,-0.000492089,1.78E-05,-0.006221453
0.004641021,0.004699,0.00472782,0.004571568,0.003565748,0.006175429,0.00452299,-0.003295465,-0.003286492,0.007742417,0.004538096,-5.21E-05,0.004562492,0.004535908,0.002412029,0.000797813,0.0166925
0.000132855,-0.00007,0.000159642,1.45E-05,0.000256598,-0.001713422,3.91E-06,-0.000799831,-0.000803724,0.009021051,-4.46E-06,0.00073497,3.22E-05,2.77E-05,0.001146346,-0.000716907,-0.008585903
0.000699065,0.000735,0.000889436,0.000608136,0.007851123,0.000636763,0.000798257,-0.00230204,-0.002298365,-0.000178231,0.000732655,-0.000563936,0.000732092,0.000685923,-0.006784463,-0.003603475,-0.011395866
-0.000797803,-0.00083,-0.000937334,-0.00068591,0.001999349,0.001329596,-0.00070442,0.000616045,0.000606698,0.001401412,-0.000732655,-0.00360866,-0.000667727,-0.000634418,-0.00397883,-0.015663809,-0.006737982
-0.003658476,-0.00363,-0.003590479,-0.00366853,-0.006830432,-0.002399179,-0.003617535,0.007703383,0.0076414,-0.000580945,-0.00361829,-0.015664025,-0.003653647,-0.003641813,-0.000493402,0.007490219,-0.016233797
-0.015566378,-0.01567,-0.015686011,-0.015699562,-0.003436222,-0.015104928,-0.01568609,0.003635024,0.003604615,0.00364272,-0.015616218,0.007209113,-0.015811057,-0.015431232,-0.000886925,0.008948401,-0.00120618
0.007330104,0.007483,0.007526692,0.007422031,-0.00509032,0.002659984,0.007416344,-0.002666229,-0.002630578,0.00739468,0.007364238,0.009111628,0.0078842,0.007168789,0.000149969,-0.000170199,0.004611066
0.008826224,0.008909,0.008693344,0.008909292,0.002944227,0.005716927,0.009003276,-0.002009065,-0.001938065,-0.003347099,0.008925345,-0.000153495,0.009100709,0.009226149,-0.000121277,0.001378873,0.00000742
